NPI,Specialty,state_id,gender
1972833853,Emergency Medicine,5,M
1902026404,Dentist,22,M
1790045326,Family Practice,38,F
1649432139,Oral Surgery (dentists only),32,F
1043265655,Family Practice,4,M
1104938638,Pulmonary Disease,22,M
1114916343,Anesthesiology,46,F
1912093444,Gastroenterology,32,M
1427146273,Optometry,5,F
1013043280,Hematology/Oncology,5,F
1255642526,Family Practice,41,M
1164729083,Internal Medicine,39,F
1902811391,Nephrology,5,M
1417952565,Family Practice,48,M
1427262906,Colorectal Surgery (formerly proctology),21,M
1427322197,Student in an Organized Health Care Education/Training Program,5,M
1558336867,Family Practice,46,M
1699979229,Internal Medicine,5,M
1184613929,Family Practice,4,M
1053480962,Internal Medicine,33,M
1689617383,Nephrology,43,M
1356516462,Internal Medicine,32,F
1609810084,Psychiatry,9,M
1841586526,Internal Medicine,22,F
1396711834,Physician Assistant,33,F
1043288202,Optometry,4,M
1447412192,Infectious Disease,28,F
1851381396,Internal Medicine,35,M
1558412288,Nephrology,20,M
1114965233,Emergency Medicine,43,M
1871575100,Urology,43,M
1194723437,Family Medicine,5,M
1730400060,Family Practice,9,F
1730197971,Nurse Practitioner,15,F
1477624450,Internal Medicine,5,M
1396779096,Physician Assistant,6,M
1225198815,Dentist,32,M
1063559060,Psychiatry,5,M
1639129828,Internal Medicine,35,F
1508157330,Family Practice,25,M
1134495476,Nurse Practitioner,38,F
1861592412,Dentist,5,M
1063625747,Dentist,7,M
1023262540,Nurse Practitioner,17,F
1164521142,Anesthesiology,28,M
1891738902,Gastroenterology,1,F
1588957005,Family Practice,9,F
1588748263,Psychiatry,38,F
1093724981,Optometry,43,F
1548205057,Family Practice,14,M
1225015845,Allergy/Immunology,5,M
1235179904,Infectious Disease,11,F
1295836328,Podiatry,46,F
1396725487,Nephrology,21,M
1427348945,Physician Assistant,33,F
1720138266,Nurse Practitioner,27,F
1689979759,Internal Medicine,32,M
1407921323,Physician Assistant,9,M
1760827877,Dentist,32,M
1972542603,Emergency Medicine,25,F
1043319973,Internal Medicine,32,F
1376560102,Internal Medicine,13,F
1003009630,Emergency Medicine,32,M
1730169640,Internal Medicine,13,M
1770698698,Internal Medicine,5,F
1689948168,Physician Assistant,5,M
1336497197,Nurse Practitioner,49,F
1447228457,Internal Medicine,35,M
1851408538,Internal Medicine,9,M
1942286042,General Surgery,46,M
1962499194,Obstetrics/Gynecology,42,M
1770663338,Obstetrics/Gynecology,32,M
1356669683,Internal Medicine,5,F
1417057514,Urology,5,M
1134129513,Ophthalmology,33,M
1720278617,Family Practice,32,F
1821195702,Dentist,22,M
1972882827,Internal Medicine,38,F
1962478776,Internal Medicine,30,M
1053385633,Orthopedic Surgery,20,M
1902883796,Cardiology,9,M
1679662373,General Surgery,38,M
1154397065,Internal Medicine,40,F
1891748554,Obstetrics/Gynecology,18,M
1033173919,General Surgery,5,M
1376553909,Dentist,5,F
1750658621,Nurse Practitioner,17,M
1134452238,Nurse Practitioner,35,F
1669486742,Urology,40,M
1699738120,Hematology/Oncology,31,F
1699781021,Dentist,20,M
1235395799,Family Practice,5,M
1669622197,Psychiatry,32,M
1588662597,Gastroenterology,35,M
1225028921,Internal Medicine,22,M
1902028863,Neuropsychiatry,30,F
1700149804,Student in an Organized Health Care Education/Training Program,50,M
1952480832,Obstetrics/Gynecology,38,F
1962487207,Nurse Practitioner,9,M
1821083585,Optometry,30,M
1720427016,Family Practice,43,M
1184719536,Psychiatry,33,M
1174543532,Physician Assistant,20,M
1306913249,Internal Medicine,5,M
1518980044,General Practice,37,M
1801980164,Pulmonary Disease,35,M
1205851532,Psychiatry,5,M
1235218280,Optometry,23,F
1033119045,Gastroenterology,32,M
1639309925,General Surgery,24,M
1528401304,Physician Assistant,7,F
1639152150,Family Practice,23,M
1710955034,Urology,42,M
1306814744,Pediatric Medicine,21,M
1871624155,Physician Assistant,5,M
1982760526,Cardiac Electrophysiology,38,M
1700024197,Physician Assistant,32,F
1699940692,Otolaryngology,32,M
1598851438,General Practice,43,M
1588632434,Internal Medicine,47,F
1326028770,Family Practice,35,M
1154324457,Optometry,32,F
1467435032,Dermatology,20,F
1548252273,Internal Medicine,46,M
1316005002,Nurse Practitioner,35,F
1013031749,Nephrology,23,M
1750679080,Internal Medicine,34,F
1184731101,Physician Assistant,5,F
1588702468,Nurse Practitioner,6,F
1316958424,Dentist,38,M
1750505384,Psychiatry,48,F
1508203621,Nurse Practitioner,42,F
1891954780,Student in an Organized Health Care Education/Training Program,32,F
1346272937,Physical Medicine and Rehabilitation,7,F
1669634382,Emergency Medicine,38,F
1609888916,Psychiatry & Neurology,38,M
1467779520,Dermatology,46,F
1184663163,Orthopedic Surgery,43,M
1467755769,Nurse Practitioner,12,F
1164449666,Otolaryngology,43,M
1871575357,Diagnostic Radiology,16,M
1912967050,Radiation Oncology,50,M
1972670867,Family Practice,5,M
1720221880,Nurse Practitioner,5,M
1932351830,Internal Medicine,20,M
1467884163,Physician Assistant,17,F
1437209343,Registered Nurse,5,F
1376794842,Pain Management,38,M
1962591669,Family Practice,31,F
1881638823,Gastroenterology,13,M
1609858695,Diagnostic Radiology,5,M
1336200773,Internal Medicine,46,F
1093740151,Internal Medicine,30,M
1396815452,Emergency Medicine,11,M
1033177654,Nurse Practitioner,42,F
1164435731,Obstetrics/Gynecology,7,F
1528003936,Family Practice,43,M
1841584950,Psychiatry & Neurology,38,M
1700854361,Family Practice,19,M
1891774188,Emergency Medicine,9,M
1376986299,Nurse Practitioner,13,F
1447493796,Infectious Disease,33,F
1295700276,Internal Medicine,32,F
1639486368,Nurse Practitioner,34,F
1265516256,Internal Medicine,5,F
1780687251,Dentist,43,M
1225361041,Nurse Practitioner,9,F
1386631083,Podiatry,22,M
1629071584,Dentist,38,M
1689667891,Family Practice,49,M
1942398433,Psychiatry,4,M
1487658167,Family Practice,14,F
1023105038,Obstetrics/Gynecology,42,M
1770583445,Internal Medicine,9,M
1639268840,Family Practice,33,F
1871608513,General Practice,9,M
1831114156,Internal Medicine,43,M
1063614188,Physician Assistant,21,F
1740288984,Internal Medicine,22,F
1346239548,Internal Medicine,44,M
1033109806,Nurse Practitioner,6,F
1942367305,Dentist,22,M
1770758609,Gastroenterology,21,F
1992992549,Dentist,13,M
1932122595,Emergency Medicine,13,M
1689769663,Allergy/Immunology,3,M
1306958814,Dentist,47,M
1114922317,Emergency Medicine,1,M
1568415925,Dentist,33,M
1164484085,Dentist,42,M
1548378524,Cardiology,14,F
1306900147,Nurse Practitioner,46,F
1639459589,Dentist,35,F
1831393867,Internal Medicine,33,F
1174540694,Nurse Practitioner,7,F
1275558405,Pulmonary Disease,22,F
1275767261,Rheumatology,42,F
1427286400,Family Practice,22,F
1295834026,Neurology,43,M
1245455617,Orthopedic Surgery,35,M
1124057690,Ophthalmology,22,M
1184064917,Family Practice,6,F
1457509762,Internal Medicine,32,F
1407103898,Nurse Practitioner,17,F
1255589180,Plastic and Reconstructive Surgery,43,F
1891006037,Ophthalmology,23,F
1629005384,Emergency Medicine,47,M
1215046388,Orthopedic Surgery,25,M
1538242797,Nurse Practitioner,33,F
1427162981,Nurse Practitioner,19,F
1326296658,Nurse Practitioner,4,F
1629058789,Internal Medicine,47,M
1225143845,Dentist,38,M
1952369498,Internal Medicine,47,F
1689751695,Obstetrics/Gynecology,7,M
1821001090,Internal Medicine,38,M
1902876469,Physician Assistant,23,F
1891790432,Dentist,9,M
1124207246,Dentist,30,F
1639162175,Optometry,10,M
1619232089,Emergency Medicine,13,M
1356311310,Neurology,14,M
1306894753,Hand Surgery,9,M
1699199174,Nurse Practitioner,14,F
1124067319,Internal Medicine,23,M
1972914737,Student in an Organized Health Care Education/Training Program,35,M
1053469825,Psychiatry,32,M
1497062632,Nurse Practitioner,38,F
1942439096,Otolaryngology,46,F
1497834527,Internal Medicine,5,F
1619910478,Emergency Medicine,24,M
1033176722,Optometry,6,F
1174810485,Optometry,7,F
1750420444,Allergy/Immunology,13,M
1912915976,Internal Medicine,43,M
1316095532,Physician Assistant,42,F
1497959696,Family Practice,30,F
1477886356,Psychiatry & Neurology,7,M
1790756864,Nephrology,7,F
1699858811,Psychiatry,49,M
1952421638,Internal Medicine,35,M
1891898326,Family Practice,14,M
1437198066,Family Practice,35,F
1548433535,Internal Medicine,25,F
1629159892,Family Practice,30,M
1780826073,Internal Medicine,47,F
1982823225,Pain Management,4,M
1669442091,Internal Medicine,35,M
1306888433,Family Practice,18,F
1912012592,Psychiatry & Neurology,7,F
1104873918,Orthopedic Surgery,27,M
1346685195,Oral Surgery (dentists only),17,M
1124316674,Physician Assistant,43,M
1114203536,Nurse Practitioner,9,F
1689939746,Nurse Practitioner,18,F
1851598478,Internal Medicine,21,M
1669480505,Gastroenterology,48,M
1679505705,General Surgery,46,M
1619233806,General Practice,48,M
1932167038,Cardiology,32,M
1699759142,Family Practice,21,M
1952572166,Nurse Practitioner,43,F
1538303292,Emergency Medicine,5,M
1619153079,Ophthalmology,5,M
1336187236,Medical Oncology,6,M
1922449560,Family Practice,31,F
1548251127,Dermatology,21,M
1881814275,Dentist,22,F
1427036003,Physician Assistant,20,M
1033351945,Nurse Practitioner,9,F
1063410116,Urology,31,M
1568538304,Dentist,21,M
1871800870,Physician Assistant,38,F
1467624957,Neuropsychiatry,5,F
1396787578,Internal Medicine,20,M
1447445440,Neurology,3,M
1114180007,Internal Medicine,13,F
1659335750,Dermatology,42,M
1932104080,Emergency Medicine,33,M
1841578879,Student in an Organized Health Care Education/Training Program,49,M
1942308077,Family Practice,9,F
1215043807,Family Practice,35,M
1770739716,Family Practice,32,M
1881771624,Family Practice,5,F
1447393335,Psychiatry,25,M
1316353303,Dentist,9,F
1629265657,Plastic and Reconstructive Surgery,30,M
1376743252,Orthopedic Surgery,9,M
1285072413,Student in an Organized Health Care Education/Training Program,32,M
1154394591,Emergency Medicine,38,M
1386899045,Nurse Practitioner,20,F
1083689335,Gastroenterology,46,M
1467403246,Internal Medicine,5,M
1114278389,Nurse Practitioner,22,F
1184603243,Dentist,43,M
1366487258,Nurse Practitioner,19,F
1336280296,Emergency Medicine,38,M
1316144660,Physician Assistant,36,F
1881808020,Dentist,30,M
1316976228,Internal Medicine,25,M
1114158813,Family Practice,35,F
1699766097,Gastroenterology,22,M
1407975501,Emergency Medicine,5,M
1184675332,Internal Medicine,42,M
1245286525,Physician Assistant,32,M
1902006109,Anesthesiology,38,M
1427220904,Family Practice,17,F
1659327922,Internal Medicine,30,M
1669479416,Dentist,37,M
1508072513,Psychiatry,38,M
1366410847,Family Practice,42,F
1013993260,Nurse Practitioner,21,F
1063604940,Nurse Practitioner,16,M
1003848094,Psychiatry,14,M
1760569149,Family Practice,14,M
1437264579,Dentist,32,M
1992891923,Dentist,49,M
1548342371,Emergency Medicine,49,M
1699766188,Internal Medicine,5,M
1770834798,Physician Assistant,3,F
1447275771,Ophthalmology,45,M
1235163817,Family Practice,30,M
1295999225,Diagnostic Radiology,13,M
1326023128,Physical Medicine and Rehabilitation,32,M
1760421085,Internal Medicine,47,M
1275692212,Family Practice,46,F
1861687287,Nurse Practitioner,5,M
1568627339,Physician Assistant,32,F
1649205436,Medical Oncology,45,M
1205860541,Infectious Disease,13,F
1285602482,Orthopedic Surgery,49,M
1457380859,Emergency Medicine,41,M
1669815130,Student in an Organized Health Care Education/Training Program,29,M
1053323931,Orthopedic Surgery,5,M
1720349541,Family Practice,34,F
1326200874,Internal Medicine,43,M
1912945957,Family Practice,25,M
1487838256,Cardiology,32,M
1356354724,Dentist,10,M
1962515775,Psychiatry,21,M
1265504666,Obstetrics/Gynecology,30,F
1427071471,Nurse Practitioner,14,F
1346561610,Internal Medicine,38,F
1942425061,Sports Medicine,38,M
1447679931,Student in an Organized Health Care Education/Training Program,35,M
1891078655,Nurse Practitioner,13,F
1861739971,Nurse Practitioner,27,F
1134177561,Nurse Practitioner,23,F
1588807945,Nurse Practitioner,42,F
1245274281,Internal Medicine,24,M
1902823776,Critical Care (Intensivists),5,M
1386936482,Ophthalmology,35,F
1720172505,Emergency Medicine,30,M
1922082627,Urology,30,M
1396045258,Nurse Practitioner,17,F
1841297520,Family Practice,10,M
1497865067,Internal Medicine,6,M
1659397768,Physician Assistant,43,F
1083717441,Dentist,32,M
1336196575,Psychiatry,21,M
1124325063,Internal Medicine,30,F
1699027235,Nurse Practitioner,49,F
1639425879,Internal Medicine,22,M
1952300642,Gastroenterology,35,M
1851498372,Internal Medicine,5,M
1407893159,Psychiatry,13,M
1922069186,Pain Management,43,M
1275657157,Psychiatry,5,F
1366411902,Obstetrics/Gynecology,25,M
1952318339,Nurse Practitioner,19,F
1558408138,Physician Assistant,36,F
1902990401,Dentist,17,M
1053302729,Hematology/Oncology,49,M
1386800076,Family Practice,3,M
1275540080,Dentist,43,M
1972847598,Physician Assistant,3,F
1508847856,Family Practice,1,M
1194761726,Physician Assistant,23,M
1386844587,Family Practice,43,F
1558499004,Internal Medicine,21,F
1073624482,Dentist,42,F
1033287982,Psychiatry & Neurology,7,M
1558435933,Family Practice,34,M
1578549333,Nurse Practitioner,3,F
1700129467,Student in an Organized Health Care Education/Training Program,33,M
1033106331,Physician Assistant,22,F
1720173263,Dentist,18,M
1669769360,Family Practice,22,F
1699834721,Neurosurgery,32,M
1356442578,Family Practice,24,M
1487755161,Family Practice,29,M
1952528465,Dentist,21,F
1396028585,Physician Assistant,16,F
1831399344,Dentist,9,F
1093763138,Optometry,6,M
1033414719,Physician Assistant,30,F
1538134226,Physical Medicine and Rehabilitation,32,M
1104079284,Dentist,32,M
1326482464,Student in an Organized Health Care Education/Training Program,35,F
1205832094,Psychiatry & Neurology,5,M
1538394960,Dermatology,9,F
1598107500,Nurse Practitioner,10,F
1205995347,Dentist,43,M
1609850957,Family Practice,13,M
1801138276,Internal Medicine,5,M
1265443121,Dentist,43,M
1114245958,Nurse Practitioner,13,F
1144317157,Neurosurgery,35,M
1922007459,Physician Assistant,40,F
1750351961,Physician Assistant,18,F
1538234190,Obstetrics/Gynecology,5,M
1336115781,Physician Assistant,20,F
1144223850,Cardiology,8,M
1083796080,Urology,49,M
1821251893,General Surgery,9,F
1477501450,Endocrinology,5,M
1922072461,Orthopedic Surgery,9,M
1407891708,Family Practice,35,M
1235102674,Family Practice,24,M
1487662581,Family Practice,47,F
1396045167,Physician Assistant,43,M
1215906771,Internal Medicine,40,M
1104990035,Dermatology,30,M
1336247956,Emergency Medicine,23,M
1962581322,Physician Assistant,46,F
1518033562,Dentist,25,M
1154329225,Podiatry,35,M
1154691228,Physician Assistant,22,F
1407969504,Dentist,43,M
1215933395,Optometry,49,F
1790769370,Gastroenterology,20,M
1447491030,Dentist,30,M
1023185097,Physician Assistant,5,M
1629071576,Cardiology,9,M
1508951583,Obstetrics/Gynecology,5,F
1679575351,Ophthalmology,9,M
1174623862,Internal Medicine,13,M
1346349479,Anesthesiology,32,F
1326156621,Dentist,9,M
1477722346,Dentist,9,M
1508872037,Family Practice,9,M
1982801395,Dentist,9,F
1538129168,Family Practice,30,F
1972561793,Psychiatry,25,M
1992980619,Endocrinology,46,F
1679701817,Neurology,5,F
1093718876,Nurse Practitioner,7,F
1609853720,Physician Assistant,18,M
1619945367,Pain Management,9,M
1720286784,Optometry,49,F
1245350719,Nurse Practitioner,38,F
1669436051,Psychiatry & Neurology,32,F
1639137326,Family Medicine,38,M
1194953844,Family Practice,15,F
1154387256,Family Practice,5,M
1467401828,Ophthalmology,25,M
1437258985,Family Practice,32,M
1205949542,Nurse Practitioner,25,F
1720213366,Internal Medicine,30,F
1023182227,Nephrology,5,M
1003801085,Internal Medicine,25,F
1770566366,Internal Medicine,3,M
1801006176,Psychiatry,46,F
1588990956,Nurse Practitioner,32,F
1841271699,Allergy/Immunology,7,M
1366559049,Optometry,9,M
1659314243,Nurse Practitioner,17,F
1609958289,Internal Medicine,5,M
1043221013,Rheumatology,33,M
1467566547,Dentist,35,M
1093794844,Gastroenterology,15,M
1154589232,Dentist,43,M
1073930947,Nurse Practitioner,9,F
1356399109,Emergency Medicine,33,M
1245400019,Emergency Medicine,5,F
1639327364,Orthopedic Surgery,47,M
1518918937,Internal Medicine,42,M
1235334624,Family Practice,43,M
1427164805,Obstetrics/Gynecology,40,F
1740288570,Internal Medicine,30,M
1023013356,Dentist,37,M
1780884569,Family Practice,7,M
1063778058,Student in an Organized Health Care Education/Training Program,33,M
1417090440,Nurse Practitioner,32,F
1740356542,Dentist,33,M
1194756999,Urology,18,M
1528109923,Physician Assistant,13,F
1770791204,Gastroenterology,35,F
1942460365,Unknown Physician Specialty Code,32,F
1073685475,Dentist,13,M
1154473254,Optometry,36,F
1265416671,Optometry,15,M
1902803737,Cardiology,17,M
1174733521,Family Practice,32,M
1649378548,Internal Medicine,13,F
1609204239,Nurse Practitioner,32,F
1801237508,Student in an Organized Health Care Education/Training Program,35,F
1295832368,Family Practice,10,M
1659486744,Internal Medicine,49,M
1609035328,Dentist,49,M
1295743722,Pediatric Medicine,37,M
1992932248,Internal Medicine,30,M
1346329315,Physician Assistant,46,M
1558340356,Internal Medicine,22,M
1093785628,Internal Medicine,14,M
1033391685,Nurse Practitioner,21,F
1740287523,Nurse Practitioner,9,F
1417016221,Internal Medicine,32,M
1053579524,Nurse Practitioner,32,F
1881671253,Obstetrics/Gynecology,38,M
1720154099,Optometry,9,M
1104963685,Obstetrics/Gynecology,20,M
1295755239,Family Practice,18,M
1700860236,Orthopedic Surgery,27,M
1780641316,Internal Medicine,43,M
1467440289,Endocrinology,42,M
1598842924,Internal Medicine,26,M
1003947128,Osteopathic Manipulative Medicine,42,M
1366426728,Physician Assistant,3,F
1598746562,Family Practice,48,M
1073736708,Neuropsychiatry,38,M
1376786004,Psychiatry & Neurology,7,M
1598075038,Physician Assistant,13,F
1346224409,Ophthalmology,17,M
1588843833,Physician Assistant,16,F
1700848140,Pulmonary Disease,38,M
1922180884,Family Practice,14,F
1740218890,Physical Medicine and Rehabilitation,9,F
1891779062,Cardiology,25,M
1902860703,General Surgery,43,M
1134359045,Family Practice,33,M
1558469379,Internal Medicine,43,M
1679523567,Physician Assistant,10,M
1558466565,Dentist,1,M
1508972043,Physician Assistant,2,M
1992744437,Ophthalmology,33,F
1649421116,Nurse Practitioner,5,F
1922086347,Ophthalmology,43,M
1477593937,Orthopedic Surgery,22,M
1730229634,Emergency Medicine,33,M
1558643858,Dentist,31,F
1639177769,Internal Medicine,50,M
1881621068,General Practice,16,M
1164687539,Urology,35,M
1174639983,Plastic and Reconstructive Surgery,33,M
1629181862,Pulmonary Disease,5,M
1265477434,Podiatry,9,M
1831131432,General Surgery,42,M
1871642082,Family Practice,11,M
