uniqueID,A / B Otic,condition,rating,date,usefulCount
71586,Acetaminophen / butalbital / caffeine,Pulmonary Hypertension,6,7-Apr-16,13
126657,Acetaminophen / butalbital / caffeine,Migraine,10,18-May-14,10
134107,Acetaminophen / butalbital / caffeine,Rheumatoid Arthritis,5,29-Apr-17,8
123828,Acetaminophen / butalbital / caffeine,Birth Control,10,23-Jan-17,1
136884,Acetaminophen / butalbital / caffeine,Acne,10,8-Aug-17,7
32471,Acetaminophen / butalbital / caffeine,High Blood Pressure,4,28-May-14,75
75032,Acetaminophen / butalbital / caffeine,Bladder Infection,5,13-Sep-09,14
171383,Acetaminophen / butalbital / caffeine,Depression,9,12-Dec-16,57
18789,Acetaminophen / butalbital / caffeine,Rosacea,10,14-Mar-12,12
145619,Acetaminophen / butalbital / caffeine,Obesity,8,14-Jan-16,19
163923,Acetaminophen / butalbital / caffeine,High Blood Pressure,3,1-Sep-09,24
188502,Acetaminophen / butalbital / caffeine,Birth Control,5,9-Jul-16,4
118413,Acetaminophen / butalbital / caffeine,Depression,10,9-May-16,75
122708,Acetaminophen / butalbital / caffeine,"Constipation, Chronic",6,26-Jun-15,19
130482,Acetaminophen / butalbital / caffeine,Birth Control,8,29-Nov-12,9
3379,Acetaminophen / butalbital / caffeine,Bladder Infection,8,13-Feb-16,5
188937,Acetaminophen / butalbital / caffeine,Breast Cance,9,30-Sep-14,101
225533,Acetaminophen / butalbital / caffeine,Depression,9,5-Jan-14,124
92623,Acetaminophen / butalbital / caffeine / codeine,Nausea/Vomiting,9,15-Sep-11,69
196510,Acetaminophen / butalbital / caffeine / codeine,Insomnia,10,8-Jul-10,30
10803,Acetaminophen / butalbital / caffeine / codeine,Birth Control,4,22-May-15,6
29834,Acetaminophen / butalbital / caffeine / codeine,Seizure Prevention,7,19-Feb-09,29
107380,Acetaminophen / butalbital / caffeine / codeine,Birth Control,9,21-Oct-11,0
148200,Acetaminophen / caffeine,Abnormal Uterine Bleeding,3,24-Jan-14,32
397,Acetaminophen / caffeine,Abnormal Uterine Bleeding,1,30-Jun-15,4
117061,Acetaminophen / caffeine / dihydrocodeine,Osteoarthritis,1,2-Mar-17,20
42798,Acetaminophen / caffeine / dihydrocodeine,Birth Control,9,14-Mar-17,6
161682,Acetaminophen / caffeine / isometheptene mucate,Major Depressive Disorde,8,18-Nov-15,49
170366,Acetaminophen / caffeine / magnesium salicylate,Borderline Personality Disorde,10,22-Feb-16,36
126043,Acetaminophen / chlorpheniramine,Depression,10,19-Aug-13,80
212590,Acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine,Migraine Prevention,6,28-Jan-13,57
7744,Acetaminophen / chlorpheniramine / phenylephrine,Depression,10,3-Nov-13,193
73784,Acetaminophen / codeine,Birth Control,2,18-Jul-12,25
227574,Acetaminophen / codeine,Birth Control,2,19-Aug-12,1
20802,Acetaminophen / codeine,Muscle Spasm,7,1-Apr-12,32
12695,Acetaminophen / codeine,Rheumatoid Arthritis,3,31-May-15,35
54827,Acetaminophen / codeine,Weight Loss,9,16-Feb-17,30
230865,Acetaminophen / codeine,ibromyalgia,9,7-Sep-15,38
30138,Acetaminophen / codeine,Bipolar Disorde,10,27-Sep-13,23
151470,Acetaminophen / codeine,Smoking Cessation,10,5-Apr-16,34
43861,Acetaminophen / codeine,Osteoarthritis,10,29-Mar-17,5
199520,Acetaminophen / codeine,Rat-bite Feve,9,31-Mar-08,5
200490,Acetaminophen / codeine,Smoking Cessation,1,11-Apr-12,12
55376,Acetaminophen / codeine,Obesity,10,5-Nov-15,13
107359,Acetaminophen / codeine,Birth Control,10,8-Nov-11,0
113326,Acetaminophen / codeine,Constipation,5,8-Aug-15,5
216650,Acetaminophen / codeine,"COPD, Maintenance",9,15-Dec-16,9
156004,Acetaminophen / codeine,Erectile Dysfunction,8,6-Apr-16,38
25718,Acetaminophen / codeine,Birth Control,8,24-Feb-14,29
229124,Acetaminophen / codeine,Not Listed / Othe,10,23-Nov-11,0
179369,Acetaminophen / codeine,Bipolar Disorde,1,11-Mar-13,30
228992,Acetaminophen / codeine,Erectile Dysfunction,10,25-Jul-15,44
30262,Acetaminophen / codeine,Seizure Prevention,10,7-Aug-12,15
56334,Acetaminophen / codeine,Rheumatoid Arthritis,8,31-Mar-15,41
147206,Acetaminophen / codeine,Anxiety,10,2-Mar-13,61
172392,Acetaminophen / codeine,Anxiety,8,4-Nov-16,16
53941,Acetaminophen / codeine,Alopecia,9,22-Mar-17,18
156605,Acetaminophen / codeine,"Diabetes, Type 2",10,4-Mar-17,18
100563,Acetaminophen / codeine,Birth Control,9,4-Aug-11,5
207508,Acetaminophen / codeine,Bowel Preparation,10,19-Sep-16,26
130195,Acetaminophen / dexbrompheniramine / pseudoephedrine,Birth Control,9,10-Jun-14,48
130146,Acetaminophen / dexbrompheniramine / pseudoephedrine,Emergency Contraception,8,19-Aug-14,33
2007,Acetaminophen / dextromethorphan / guaifenesin / phenylephrine,"Diabetes, Type 2",2,4-Jun-17,7
38334,Acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine,Dysuria,9,14-Aug-15,15
49123,Acetaminophen / dextromethorphan / pseudoephedrine,Birth Control,4,6-Aug-16,4
229977,Acetaminophen / dichloralphenazone / isometheptene mucate,Warts,10,14-Sep-16,0
165941,Acetaminophen / dichloralphenazone / isometheptene mucate,Emergency Contraception,8,26-Feb-17,1
178305,Acetaminophen / dichloralphenazone / isometheptene mucate,Pain,1,16-Jan-10,126
165661,Acetaminophen / dichloralphenazone / isometheptene mucate,Birth Control,1,21-Apr-17,4
172669,Acetaminophen / dichloralphenazone / isometheptene mucate,Anxiety,2,13-Jul-15,3
140376,Acetaminophen / dichloralphenazone / isometheptene mucate,Leukemia,1,15-Oct-17,0
113211,Acetaminophen / dichloralphenazone / isometheptene mucate,Constipation,2,29-Jan-16,8
163087,Acetaminophen / dichloralphenazone / isometheptene mucate,Emergency Contraception,10,28-Nov-16,7
216749,Acetaminophen / dichloralphenazone / isometheptene mucate,High Cholesterol,4,26-May-16,62
30240,Acetaminophen / dichloralphenazone / isometheptene mucate,Panic Disorde,9,18-Dec-12,67
227414,Acetaminophen / dichloralphenazone / isometheptene mucate,Birth Control,10,19-Jun-13,11
43103,Acetaminophen / dichloralphenazone / isometheptene mucate,Abnormal Uterine Bleeding,3,24-Jun-15,3
82704,Acetaminophen / dichloralphenazone / isometheptene mucate,Anxiety,8,24-Jul-17,25
106348,Acetaminophen / dichloralphenazone / isometheptene mucate,Birth Control,10,17-Nov-16,12
126177,Acetaminophen / dichloralphenazone / isometheptene mucate,Depression,2,24-May-12,23
190388,Acetaminophen / dichloralphenazone / isometheptene mucate,Birth Control,10,27-Nov-11,1
39162,Acetaminophen / diphenhydramine,Weight Loss,9,3-May-17,12
200959,Acetaminophen / diphenhydramine,"Conjunctivitis, Allergic",1,26-Jul-13,32
150524,Acetaminophen / diphenhydramine,Urinary Tract Infection,2,9-Sep-16,5
224491,Acetaminophen / diphenhydramine,Underactive Thyroid,8,20-Jan-15,48
126461,Acetaminophen / hydrocodone,Still's Disease,7,5-Mar-10,7
186989,Acetaminophen / hydrocodone,Hashimoto's disease,10,22-Sep-16,55
129764,Acetaminophen / hydrocodone,Birth Control,2,20-May-15,11
171089,Acetaminophen / hydrocodone,Bipolar Disorde,5,11-Mar-09,27
213907,Acetaminophen / hydrocodone,Vaginal Yeast Infection,6,11-Nov-16,5
115535,Acetaminophen / hydrocodone,Anesthesia,5,25-Aug-09,7
154728,Acetaminophen / hydrocodone,Bacterial Vaginitis,5,8-Jun-17,4
188049,Acetaminophen / hydrocodone,Irritable Bowel Syndrome,10,11-Sep-10,76
195598,Acetaminophen / hydrocodone,Birth Control,8,30-Nov-14,7
199346,Acetaminophen / hydrocodone,Birth Control,9,4-May-15,12
122574,Acetaminophen / hydrocodone,"Constipation, Chronic",10,27-Aug-16,22
227829,Acetaminophen / hydrocodone,Birth Control,10,12-Oct-11,1
166987,Acetaminophen / hydrocodone,Birth Control,9,24-Jun-16,0
25309,Acetaminophen / hydrocodone,Pain,10,4-Nov-15,24
132762,Acetaminophen / hydrocodone,Nausea/Vomiting,1,14-Mar-17,5
80638,Acetaminophen / hydrocodone,Birth Control,8,7-Jun-10,7
50870,Acetaminophen / hydrocodone,Sinusitis,9,30-May-17,1
17352,Acetaminophen / hydrocodone,Mitral Valve Prolapse,8,3-May-11,36
68632,Acetaminophen / hydrocodone,Abnormal Uterine Bleeding,1,31-May-17,8
34741,Acetaminophen / hydrocodone,Acne,4,28-May-15,2
232090,Acetaminophen / hydrocodone,Epilepsy,1,29-Mar-17,5
62863,Acetaminophen / hydrocodone,High Blood Pressure,9,14-Jan-13,163
162419,Acetaminophen / hydrocodone,Allergic Rhinitis,10,12-Jun-08,0
174909,Acetaminophen / hydrocodone,"Hypogonadism, Male",10,31-Jan-10,101
100025,Acetaminophen / hydrocodone,Birth Control,3,10-May-17,0
123041,Acetaminophen / hydrocodone,Pain,9,15-Dec-09,19
140747,Acetaminophen / hydrocodone,Anxiety,8,22-Jul-16,39
156099,Acetaminophen / hydrocodone,9</span> users found this comment helpful.,10,3-May-11,9
132389,Acetaminophen / hydrocodone,Anxiety,10,16-Nov-09,24
105981,Acetaminophen / hydrocodone,ADHD,4,28-Apr-15,19
107191,Acetaminophen / hydrocodone,Birth Control,9,30-Apr-12,0
77080,Acetaminophen / hydrocodone,Obesity,10,26-Jan-15,50
18206,Acetaminophen / hydrocodone,Birth Control,8,22-Nov-09,2
57361,Acetaminophen / hydrocodone,Pain,10,5-Feb-12,58
64431,Acetaminophen / hydrocodone,Obsessive Compulsive Disorde,5,22-Jun-16,12
110546,Acetaminophen / hydrocodone,Birth Control,9,22-Dec-15,4
23862,Acetaminophen / hydrocodone,Bipolar Disorde,9,29-Jun-14,37
211368,Acetaminophen / hydrocodone,Overactive Bladde,9,18-Sep-13,104
49991,Acetaminophen / hydrocodone,Peripheral Neuropathy,7,12-Feb-16,18
22471,Acetaminophen / hydrocodone,Pain,2,20-Oct-17,0
176789,Acetaminophen / hydrocodone,"Glaucoma, Open Angle",2,21-Apr-14,5
121277,Acetaminophen / hydrocodone,Major Depressive Disorde,10,8-Jul-16,30
227160,Acetaminophen / hydrocodone,Birth Control,7,9-Apr-14,10
17034,Acetaminophen / hydrocodone,Constipation,10,19-May-16,25
227453,Acetaminophen / hydrocodone,Birth Control,9,28-Apr-13,8
62702,Acetaminophen / hydrocodone,Depression,9,21-Jul-09,4
1509,Acetaminophen / hydrocodone,Irritable Bowel Syndrome,9,23-Aug-17,11
177493,Acetaminophen / hydrocodone,Depression,8,28-Feb-16,21
80181,Acetaminophen / hydrocodone,Cough,10,1-Dec-13,81
104625,Acetaminophen / hydrocodone,Birth Control,10,2-May-11,3
101806,Acetaminophen / hydrocodone,"Onychomycosis, Toenail",5,23-Mar-15,16
203339,Acetaminophen / hydrocodone,Cluster Headaches,9,12-Jul-15,9
171477,Acetaminophen / hydrocodone,Depression,10,4-Oct-15,88
30055,Acetaminophen / hydrocodone,Anxiety,10,7-Aug-15,70
86886,Acetaminophen / hydrocodone,Bipolar Disorde,5,18-Mar-17,11
4295,Acetaminophen / hydrocodone,Weight Loss,7,26-May-17,43
206328,Acetaminophen / hydrocodone,Ulcerative Colitis,10,23-Feb-14,13
143879,Acetaminophen / hydrocodone,Birth Control,8,31-Aug-16,6
150983,Acetaminophen / hydrocodone,Bacterial Skin Infection,10,2-May-09,40
68056,Acetaminophen / hydrocodone,Emergency Contraception,9,14-Jan-16,3
23079,Acetaminophen / hydrocodone,Psoriatic Arthritis,8,1-Jan-16,25
225323,Acetaminophen / hydrocodone,Smoking Cessation,9,16-Apr-15,34
90920,Acetaminophen / hydrocodone,Back Pain,8,21-Mar-14,32
89598,Acetaminophen / hydrocodone,Depression,10,19-Dec-11,43
165170,Acetaminophen / hydrocodone,Weight Loss,10,29-Jun-15,64
163112,Acetaminophen / hydrocodone,Emergency Contraception,10,14-Aug-17,9
40284,Acetaminophen / hydrocodone,ibromyalgia,9,23-Mar-13,114
142359,Acetaminophen / hydrocodone,Birth Control,1,18-Oct-17,3
112793,Acetaminophen / hydrocodone,Constipation,8,8-Jul-17,6
64412,Acetaminophen / hydrocodone,Depression,6,23-Aug-16,3
14506,Acetaminophen / hydrocodone,Opiate Dependence,10,13-Aug-09,12
154003,Acetaminophen / hydrocodone,Opiate Dependence,10,4-Mar-15,63
219238,Acetaminophen / hydrocodone,Birth Control,6,17-Oct-13,4
172335,Acetaminophen / hydrocodone,Panic Disorde,8,3-Jun-17,15
187081,Acetaminophen / hydrocodone,"Asthma, Maintenance",9,23-Jul-15,2
91416,Acetaminophen / hydrocodone,Breast Cance,10,26-Feb-14,154
79804,Acetaminophen / hydrocodone,Deep Vein Thrombosis,10,5-Apr-13,117
20412,Acetaminophen / hydrocodone,min / sitagliptin),1,7-Sep-09,44
28468,Acetaminophen / hydrocodone,Anxiety,9,8-Jun-13,54
208883,Acetaminophen / hydrocodone,Insomnia,9,29-Oct-15,31
158891,Acetaminophen / hydrocodone,Birth Control,4,25-Jun-17,1
136295,Acetaminophen / hydrocodone,Post Traumatic Stress Disorde,10,8-Oct-09,54
145757,Acetaminophen / hydrocodone,Obesity,10,27-Sep-14,113
133153,Acetaminophen / hydrocodone,Birth Control,10,3-Feb-14,25
120712,Acetaminophen / hydrocodone,Irritable Bowel Syndrome,9,24-Jul-13,108
66767,Acetaminophen / hydrocodone,Bipolar Disorde,9,11-Aug-13,39
143677,Acetaminophen / hydrocodone,Birth Control,1,16-Dec-16,16
136847,Acetaminophen / hydrocodone,Osteoarthritis,8,12-Jun-12,33
179881,Acetaminophen / hydrocodone,Acne,9,6-Apr-15,8
139104,Acetaminophen / hydrocodone,Weight Loss,10,26-Jan-09,30
85903,Acetaminophen / hydrocodone,Birth Control,10,20-Sep-12,8
204956,Acetaminophen / hydrocodone,Pain,9,3-Dec-15,5
63415,Acetaminophen / hydrocodone,Acne,10,6-Jul-16,8
134426,Acetaminophen / hydrocodone,Bursitis,9,3-Jan-12,41
152492,Acetaminophen / hydrocodone,Prostatitis,3,4-May-10,17
197618,Acetaminophen / hydrocodone,Bowel Preparation,7,29-Nov-17,1
202285,Acetaminophen / hydrocodone,Acne,10,1-Feb-15,14
86994,Acetaminophen / hydrocodone,Bipolar Disorde,1,9-Apr-16,6
4802,Acetaminophen / hydrocodone,Weight Loss,9,15-Mar-15,152
155314,Acetaminophen / hydrocodone,Bacterial Vaginitis,8,9-Oct-15,20
218629,Acetaminophen / hydrocodone,Birth Control,9,14-May-16,13
91928,Acetaminophen / hydrocodone,ibromyalgia,9,17-Oct-15,65
222419,Acetaminophen / hydrocodone,Birth Control,10,11-Sep-17,3
73095,Acetaminophen / hydrocodone,Birth Control,7,2-Feb-15,11
205009,Acetaminophen / hydrocodone,Postoperative Pain,9,19-Aug-12,27
217483,Acetaminophen / hydrocodone,Sinusitis,10,25-Mar-15,22
7211,Acetaminophen / hydrocodone,Hyperhidrosis,10,9-May-11,23
50494,Acetaminophen / hydrocodone,Peripheral Neuropathy,5,23-Apr-12,191
79538,Acetaminophen / hydrocodone,Emergency Contraception,10,13-Oct-13,18
209533,Acetaminophen / hydrocodone,Irritable Bowel Syndrome,10,12-Jan-16,44
202094,Acetaminophen / hydrocodone,Acne,7,31-Jan-16,9
214939,Acetaminophen / hydrocodone,Human Papillomavirus Prophylaxis,5,17-Nov-09,10
152601,Acetaminophen / hydrocodone,Cough,10,30-Sep-11,29
118961,Acetaminophen / hydrocodone,Depression,9,14-Feb-11,66
219390,Acetaminophen / hydrocodone,ADHD,10,27-Mar-14,85
44696,Acetaminophen / hydrocodone,Opiate Withdrawal,10,2-Oct-14,154
60188,Acetaminophen / hydrocodone,Birth Control,10,8-Jun-12,2
95684,Acetaminophen / hydrocodone,Major Depressive Disorde,10,5-Dec-14,116
193291,Acetaminophen / hydrocodone,ibromyalgia,9,10-Nov-15,30
185033,Acetaminophen / hydrocodone,Hepatitis C,10,15-Jan-17,33
59232,Acetaminophen / hydrocodone,GERD,10,8-Oct-09,16
529,Acetaminophen / hydrocodone,Birth Control,4,21-Mar-15,1
200112,Acetaminophen / hydrocodone,Smoking Cessation,10,3-Aug-15,0
150706,Acetaminophen / hydrocodone,Bacterial Skin Infection,5,1-Sep-15,14
85659,Acetaminophen / hydrocodone,Birth Control,10,14-May-14,18
52745,Acetaminophen / hydrocodone,Restless Legs Syndrome,10,20-Aug-10,69
193875,Acetaminophen / hydrocodone,Not Listed / Othe,9,18-Oct-13,7
93602,Acetaminophen / hydrocodone,Chronic Pain,5,11-Jun-15,19
175168,Acetaminophen / hydrocodone,"Constipation, Drug Induced",10,26-Dec-10,46
152748,Acetaminophen / hydrocodone,Chlamydia Infection,1,27-Oct-17,0
124012,Acetaminophen / hydrocodone,Birth Control,7,27-Jun-16,1
84706,Acetaminophen / hydrocodone,Birth Control,1,8-Jun-16,17
206282,Acetaminophen / hydrocodone,"Ulcerative Colitis, Active",10,7-Apr-17,12
190442,Acetaminophen / hydrocodone,Birth Control,10,9-Nov-10,0
53054,Acetaminophen / hydrocodone,me,10,12-Sep-15,3
104856,Acetaminophen / hydrocodone,Abnormal Uterine Bleeding,9,13-Mar-10,4
52701,Acetaminophen / hydrocodone,Computed Tomography,9,7-Jul-12,43
76499,Acetaminophen / hydrocodone,High Blood Pressure,9,19-Apr-10,22
50864,Acetaminophen / hydrocodone,Bronchitis,5,10-Jun-17,4
208039,Acetaminophen / hydrocodone,Bowel Preparation,9,23-Apr-14,17
75034,Acetaminophen / hydrocodone,Urinary Tract Infection,3,18-Jan-12,39
187296,Acetaminophen / hydrocodone,Allergic Rhinitis,10,11-Jun-14,9
30641,Acetaminophen / hydrocodone,Vaginal Yeast Infection,1,4-Nov-17,3
96242,Acetaminophen / hydrocodone,Depression,9,20-Mar-12,38
22374,Acetaminophen / hydrocodone,"Herpes Zoster, Prophylaxis",9,6-Jul-14,1
2687,Acetaminophen / hydrocodone,Supraventricular Tachycardia,9,2-Jan-17,9
87960,Acetaminophen / hydrocodone,Bacterial Infection,3,22-Jun-16,21
151909,Acetaminophen / hydrocodone,Smoking Cessation,10,1-Oct-12,16
124803,Acetaminophen / hydrocodone,Birth Control,3,30-Apr-16,0
115352,Acetaminophen / hydrocodone,Anesthesia,1,28-Dec-16,10
13738,Acetaminophen / hydrocodone,ADHD,8,1-May-08,52
135039,Acetaminophen / hydrocodone,Acne,10,26-Jul-16,12
3869,Acetaminophen / hydrocodone,Indigestion,10,26-Mar-12,11
203435,Acetaminophen / hydrocodone,"Gout, Acute",10,4-Mar-14,47
32078,Acetaminophen / hydrocodone,Major Depressive Disorde,10,2-Feb-16,64
119135,Acetaminophen / hydrocodone,Depression,10,9-May-09,381
158263,Acetaminophen / hydrocodone,Schizoaffective Disorde,1,3-Jan-11,18
35280,Acetaminophen / hydrocodone,Skin or Soft Tissue Infection,10,23-Jan-14,16
211074,Acetaminophen / hydrocodone,Nocturnal Leg Cramps,10,4-Aug-09,63
27993,Acetaminophen / hydrocodone,Anxiety,4,15-Apr-16,23
196995,Acetaminophen / hydrocodone,Generalized Anxiety Disorde,8,19-Apr-16,29
61217,Acetaminophen / hydrocodone,Urticaria,7,16-Jun-10,11
111485,Acetaminophen / hydrocodone,Allergic Rhinitis,1,22-Sep-09,10
63205,Acetaminophen / hydrocodone,Bowel Preparation,1,30-Dec-15,3
136213,Acetaminophen / hydrocodone,Migraine,10,23-Apr-10,14
123349,Acetaminophen / hydrocodone,Birth Control,10,29-Mar-13,5
28930,Acetaminophen / hydrocodone,Anxiety,9,9-Apr-09,12
121782,Acetaminophen / hydrocodone,Anxiety,9,23-Dec-13,22
16149,Acetaminophen / hydrocodone,Birth Control,1,28-Apr-16,3
91574,Acetaminophen / hydrocodone,Multiple Sclerosis,9,1-Apr-12,62
196734,Acetaminophen / hydrocodone,Anxiety,10,9-Jul-17,5
106619,Acetaminophen / hydrocodone,Birth Control,4,8-Nov-15,5
204138,Acetaminophen / hydrocodone,Epilepsy,8,20-Aug-17,2
170800,Acetaminophen / hydrocodone,Insomnia,10,5-Aug-13,43
133358,Acetaminophen / hydrocodone,10</span> users found this comment helpful.,4,26-Aug-10,10
200261,Acetaminophen / hydrocodone,Smoking Cessation,10,29-Aug-14,61
172908,Acetaminophen / hydrocodone,Bipolar Disorde,10,29-Sep-13,66
40785,Acetaminophen / hydrocodone,Prostate Cance,8,13-Feb-17,23
223378,Acetaminophen / hydrocodone,Urticaria,9,14-Mar-12,42
76408,Acetaminophen / hydrocodone,Obesity,10,9-Sep-17,16
20066,Acetaminophen / hydrocodone,Urinary Tract Infection,6,3-Nov-16,7
16153,Acetaminophen / hydrocodone,Birth Control,9,25-Apr-16,14
158644,Acetaminophen / hydrocodone,Narcolepsy,8,13-Jun-12,7
97625,Acetaminophen / hydrocodone,Anal Fissure and Fistula,9,31-May-17,5
188514,Acetaminophen / hydrocodone,Birth Control,10,4-Jun-16,11
151700,Acetaminophen / hydrocodone,Smoking Cessation,10,2-Apr-15,22
148754,Acetaminophen / hydrocodone,Birth Control,10,27-Jul-16,4
138001,Acetaminophen / hydrocodone,Birth Control,4,26-Oct-15,2
101871,Acetaminophen / oxycodone,"Onychomycosis, Toenail",10,18-May-17,7
89678,Acetaminophen / oxycodone,Depression,9,8-Jun-10,28
54076,Acetaminophen / oxycodone,Narcolepsy,8,5-Jan-12,49
78856,Acetaminophen / oxycodone,"Diabetes, Type 2",10,11-Dec-09,3
202659,Acetaminophen / oxycodone,Rheumatoid Arthritis,3,2-Mar-16,82
231298,Acetaminophen / oxycodone,Anxiety,9,5-Nov-17,4
132833,Acetaminophen / oxycodone,Acne,1,6-Feb-17,5
99417,Acetaminophen / oxycodone,HIV Infection,8,20-Mar-17,5
27207,Acetaminophen / oxycodone,Birth Control,1,10-Nov-16,2
210631,Acetaminophen / oxycodone,Depression,7,25-May-17,16
139813,Acetaminophen / oxycodone,Parkinson's Disease,9,20-Feb-09,13
72877,Acetaminophen / oxycodone,Birth Control,1,28-Jul-15,3
73486,Acetaminophen / oxycodone,Birth Control,6,2-Sep-13,11
48261,Acetaminophen / oxycodone,Migraine,10,5-Mar-08,19
176667,Acetaminophen / oxycodone,Anxiety,1,31-Oct-09,34
231087,Acetaminophen / oxycodone,ibromyalgia,8,27-Aug-09,109
229566,Acetaminophen / oxycodone,Schizophrenia,9,8-Mar-15,27
129702,Acetaminophen / oxycodone,Birth Control,10,14-Jun-15,24
215216,Acetaminophen / oxycodone,"Constipation, Chronic",10,22-Jan-15,69
42015,Acetaminophen / oxycodone,High Cholesterol,8,1-Dec-09,9
135664,Acetaminophen / oxycodone,Bacterial Vaginitis,10,16-Mar-17,12
118803,Acetaminophen / oxycodone,Premenstrual Dysphoric Disorde,7,5-Feb-12,52
148704,Acetaminophen / oxycodone,Birth Control,5,27-Jun-16,3
142562,Acetaminophen / oxycodone,Birth Control,8,27-Aug-17,12
26533,Acetaminophen / oxycodone,Birth Control,9,21-Aug-13,9
20920,Acetaminophen / oxycodone,Multiple Sclerosis,10,2-Dec-13,6
76913,Acetaminophen / oxycodone,Weight Loss,10,28-May-15,22
206768,Acetaminophen / oxycodone,Chronic Pain,10,13-Mar-13,110
51119,Acetaminophen / oxycodone,Chlamydia Infection,8,16-Jun-16,2
31578,Acetaminophen / oxycodone,Vaginal Yeast Infection,1,25-Mar-16,8
41072,Acetaminophen / oxycodone,Chronic Pain,8,28-Mar-14,55
208259,Acetaminophen / oxycodone,Influenza,10,29-Apr-16,5
70682,Acetaminophen / oxycodone,HIV Infection,10,27-Aug-17,3
1451,Acetaminophen / oxycodone,Migraine,5,4-Aug-10,11
82720,Acetaminophen / oxycodone,Generalized Anxiety Disorde,7,7-May-17,11
20282,Acetaminophen / oxycodone,Migraine,9,10-Apr-17,9
114764,Acetaminophen / oxycodone,Psoriasis,8,9-Jun-15,49
212895,Acetaminophen / oxycodone,Muscle Spasm,6,17-Sep-16,55
84841,Acetaminophen / oxycodone,Acne,1,4-Apr-16,0
123559,Acetaminophen / oxycodone,Birth Control,8,13-Jun-17,0
88387,Acetaminophen / oxycodone,ADHD,9,14-Dec-11,9
13277,Acetaminophen / oxycodone,atigue,5,29-Apr-17,4
127805,Acetaminophen / oxycodone,Obesity,10,29-Jan-17,15
174837,Acetaminophen / oxycodone,Chronic Pain,10,4-Jan-14,62
156323,Acetaminophen / oxycodone,Restless Legs Syndrome,10,7-Jul-15,71
98290,Acetaminophen / oxycodone,2</span> users found this comment helpful.,2,7-May-15,2
157589,Acetaminophen / oxycodone,,9,23-Feb-10,10
130123,Acetaminophen / oxycodone,Birth Control,10,24-Sep-14,43
197394,Acetaminophen / oxycodone,Panic Disorde,6,23-Aug-11,21
201233,Acetaminophen / oxycodone,Depression,9,5-Mar-16,107
95884,Acetaminophen / oxycodone,Panic Disorde,9,13-May-14,36
150577,Acetaminophen / oxycodone,Urinary Tract Infection,1,16-Feb-16,2
144520,Acetaminophen / oxycodone,Birth Control,10,27-Mar-16,5
