State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
AK,2016,December,12 month-ending,Percent with drugs specified,99.2248062,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,December,12 month-ending,Cocaine (T40.5),15,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16
AK,2016,December,12 month-ending,Number of Deaths,"4,355",100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,December,12 month-ending,Heroin (T40.1),49,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,50
AK,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
AK,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",59,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,60
AK,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",53,100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,54
AK,2016,February,12 month-ending,Number of Drug Overdose Deaths,128,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,129
AK,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),61,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,62
AK,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13
AK,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,32
AK,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",91,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,92
AK,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",76,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,77
AK,2016,February,12 month-ending,Percent with drugs specified,91.40625,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,February,12 month-ending,Methadone (T40.3),15,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16
AK,2016,February,12 month-ending,Cocaine (T40.5),,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
AK,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,69
AK,2016,February,12 month-ending,Heroin (T40.1),37,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,38
AK,2016,February,12 month-ending,Number of Deaths,"4,198",100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,January,12 month-ending,Heroin (T40.1),35,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,36
AK,2016,January,12 month-ending,Number of Drug Overdose Deaths,126,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,127
AK,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,61
AK,2016,January,12 month-ending,Percent with drugs specified,90.47619048,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,January,12 month-ending,Number of Deaths,"4,213",100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,January,12 month-ending,Methadone (T40.3),13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,14
AK,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),27,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,28
AK,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",75,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,76
AK,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",66,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,67
AK,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,14
AK,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",90,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,91
AK,2016,January,12 month-ending,Cocaine (T40.5),,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
AK,2016,July,12 month-ending,Number of Drug Overdose Deaths,143,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,144
AK,2016,July,12 month-ending,Percent with drugs specified,96.5034965,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,14
AK,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,61
AK,2016,July,12 month-ending,Cocaine (T40.5),13,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,14
AK,2016,July,12 month-ending,Methadone (T40.3),21,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,22
AK,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),39,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40
AK,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",78,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,79
AK,2016,July,12 month-ending,Number of Deaths,"4,269",100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",107,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,108
AK,2016,July,12 month-ending,Heroin (T40.1),42,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,43
AK,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",70,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,71
AK,2016,June,12 month-ending,Number of Drug Overdose Deaths,138,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,139
AK,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",76,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,77
AK,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13
AK,2016,June,12 month-ending,Number of Deaths,"4,261",100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,June,12 month-ending,Methadone (T40.3),20,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,21
AK,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),37,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,38
AK,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,70
AK,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",102,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,103
AK,2016,June,12 month-ending,Percent with drugs specified,97.10144928,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,61
AK,2016,June,12 month-ending,Cocaine (T40.5),11,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,12
AK,2016,June,12 month-ending,Heroin (T40.1),40,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,41
AK,2016,March,12 month-ending,Methadone (T40.3),16,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,17
AK,2016,March,12 month-ending,Cocaine (T40.5),,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
AK,2016,March,12 month-ending,Number of Drug Overdose Deaths,125,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,126
AK,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),57,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,58
AK,2016,March,12 month-ending,Number of Deaths,"4,230",100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",64,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,65
AK,2016,March,12 month-ending,Heroin (T40.1),38,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,39
AK,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,32
AK,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",90,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,91
AK,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13
AK,2016,March,12 month-ending,Percent with drugs specified,92.8,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",72,100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,73
